model,id,title,authors,
book.book,4661,The Prince of Tides,Pat Conroy,
book.book,4662,Blessings,Belva Plain,
book.book,4663,Seven Complete Perry Mason Novels - The Case Of: The Foot-Loose Doll / The Glamorous Ghost / The Long-Legged Models / The Lucky Loser  The Screaming Woman / The Terrified Typist / The Waylaid Wolf,Erle Stanley Gardner,
book.book,4664,The Case of the Glamorous Ghost (Perry Mason),Erle Stanley Gardner,
book.book,4665,The Case of the Half-Wakened Wife,Erle Stanley Gardner,
book.book,4666,I Dreamed I Married Perry Mason (A Cece Caruso Mystery  #1),Susan Kandel,
book.book,4667,The Case of the Terrified Typist (Perry Mason #49),Erle Stanley Gardner,
book.book,4668,The Case of the Curious Bride (Perry Mason Mystery),Erle Stanley Gardner,
book.book,4669,Fragile Things: Short Fictions and Wonders,Neil Gaiman,
book.book,4670,The Good Fairies of New York,Martin Millar/Neil Gaiman,
book.book,4671,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,
book.book,4672,Death: The High Cost of Living,Neil Gaiman/Chris Bachalo/Mark Buckingham/Tori Amos,
book.book,4673,Stardust,Neil Gaiman,
book.book,4674,The Facts in the Case of the Departure of Miss Finch,Neil Gaiman/Michael Zulli,
book.book,4675,The Diagnosis,Alan Lightman,
book.book,4676,The Best American Science Writing 2002,Matt Ridley/Jesse Cohen/Alan Lightman/Joseph DAgnese,
book.book,4677,The Complete Poetry,John Milton/John T. Shawcross,
book.book,4678,The Complete Poems and Major Prose,John Milton/Merritt Y. Hughes,
book.book,4679,The Man and the Author: John Milton: Twentieth Century Perspectives,J. Martin Evans,
book.book,4680,The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel,
book.book,4681,Christopher and His Kind,Christopher Isherwood,
book.book,4682,The Condor And The Cows: A South American Travel Diary,Christopher Isherwood/William Caskey/Jeffrey Meyers,
book.book,4683,A Single Man,Christopher Isherwood,
book.book,4684,Christopher et son monde  1929-1939,Christopher Isherwood,
book.book,4685,The Love of the Last Tycoon,F. Scott Fitzgerald,
book.book,4686,About This Life,Barry  Lopez,
book.book,4687,Arctic Dreams,Barry  Lopez,
book.book,4688,Field Notes: The Grace Note of the Canyon Wren,Barry  Lopez,
book.book,4689,The Rediscovery of North America,Barry  Lopez,
book.book,4690,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes,
book.book,4691,How to Write: Advice and Reflections,Richard Rhodes,
book.book,4692,John James Audubon,Richard Rhodes,
book.book,4693,Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,Richard Rhodes,
book.book,4694,A Hole in the World: An American Boyhood,Richard Rhodes,
book.book,4695,The Crack-Up,F. Scott Fitzgerald/Edmund Wilson,
book.book,4696,Walden & Resistance to Civil Government (Critical Edition),Owen  Thomas/William John Rossi/Henry David Thoreau/William Rossi,
book.book,4697,Collected Essays and Poems,Henry David Thoreau/Elizabeth Hall Witherell,
book.book,4698,The Portable Thoreau,Henry David Thoreau/Carl Bode,
book.book,4699,True Harvest: Readings From Henry David Thoreau For Every Day Of The Year,Henry David Thoreau/Barry M. Andrews,
book.book,4700,Civil Disobedience and Other Essays,Henry David Thoreau,
book.book,4701,Walden,Henry David Thoreau,
book.book,4702,Interrupted Music: The Making of Tolkiens Mythology,Verlyn Flieger,
book.book,4703,The Tolkien Fans Medieval Reader,David E. Smith (Turgon of TheOneRing.net,Cold Spring Press
book.book,4704,Touchy and Feely (Sissy Sawyer  #1),Graham Masterton,
book.book,4705,Prey,Graham Masterton,
book.book,4706,Hidden World,Graham Masterton,
book.book,4707,The House That Jack Built,Graham Masterton,
book.book,4708,The Riverside Milton,John Milton/Roy C. Flannagan,
book.book,4709,How to Read a Poem,Terry Eagleton,
book.book,4710,The Gatekeeper: A Memoir,Terry Eagleton,
book.book,4711,The Ideology of the Aesthetic,Terry Eagleton,
book.book,4712,Marxism and Literary Criticism,Terry Eagleton,
book.book,4713,Children of God (The Sparrow  #2),Mary Doria Russell,
book.book,4714,When the Lion Feeds (Courtney  #1),Wilbur Smith,
book.book,4715,Birds of Prey (Courtney #9),Wilbur Smith,
book.book,4716,Alberic the Wise,Norton Juster/Leonard Baskin,
book.book,4717,The Hello  Goodbye Window,Norton Juster/Chris Raschka,
book.book,4718,The Dot and the Line: A Romance in Lower Mathematics,Norton Juster,
book.book,4719,Le Royaume fant´me,Norton Juster,
book.book,4720,1632,Eric Flint,
book.book,4721,Ltzen 1632 : climax of the Thirty Years war,Richard Brzezinski/Graham Turner,
book.book,4722,Marvels,Kurt Busiek/Alex Ross,
book.book,4723,Marvels,Kurt Busiek/Alex Ross,
book.book,4724,Superman: Back in Action,Kurt Busiek/Fabian Nicieiza/Len Wein/Gerry Conway/Pete Woods/Jos Luis Garc­a-Lpez,
book.book,4725,Spider-Man: Saga of the Sandman,Stan Lee/Roy Thomas/Tom DeFalco/Kurt Busiek/Steve Ditko/Jack Kirby/Herb Trimpe/Ross Andru,
book.book,4726,Superman: Up  Up  and Away!,Kurt Busiek/Geoff Johns/Pete Woods/Renato Guedes,
book.book,4727,Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin,
book.book,4728,Fantastic Four  Volume 2,Mark Waid/Mike Wieringo/Howard Porter,
book.book,4729,The Flash: Dead Heat,Mark Waid/Oscar Jimenez/Humberto Ramos/Jos Marz¡n Jr./Wayne Faucher,
book.book,4730,Fantastic Four  Volume 3,Mark Waid/Mike Wieringo,
book.book,4731,Underworld Unleashed,Mark Waid/Scott Peterson/Howard Porter/Dennis Janke/Phil Jimenez/J.H. Williams III/John Stokes/Mick Gray/Dan           Green,
book.book,4732,Fantastic Four  Vol 5: Disassembled,Mark Waid/Paco Medina,
book.book,4733,Devilish,Maureen Johnson,
book.book,4734,The Devilish Pleasures of a Duke (Boscastle  #6),Jillian Hunter,
book.book,4735,A Devilish Dilemma,Judith A. Lansdowne,
book.book,4736,Paranoid Park,Blake Nelson,
book.book,4737,Notes on a Scandal,Zo Heller,
book.book,4738,13 Little Blue Envelopes (Little Blue Envelope  #1),Maureen Johnson,
book.book,4739,My Ishmael (Ishmael  #3),Daniel Quinn,
book.book,4740,Ishmael (Star Trek: The Original Series  #23),Barbara Hambly,
book.book,4741,Mumbo Jumbo,Ishmael Reed/Grard H. Durand,
book.book,4742,Flatland,Edwin A. Abbott/Rosemary Jann,
book.book,4743,Flatland,Edwin A. Abbott/Ian Stewart,
book.book,4744,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,
book.book,4745,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,
book.book,4746,Flatterland,Ian Stewart,
book.book,4747,American Government: Continuity and Change,Karen  OConnor/Larry J. Sabato,
book.book,4748,Essentials of American Government: Continuity and Change,Karen  OConnor/Larry J. Sabato,
book.book,4749,American Government: Continuity and Change  Texas Edition,Karen  OConnor/Larry J. Sabato,
book.book,4750,Stardust of Yesterday (de Piaget  #9; de Paiget/MacLeod  #1),Lynn Kurland,
book.book,4751,Moonage Daydream: The Life & Times of Ziggy Stardust,David Bowie/Mick Rock,
book.book,4752,From Sawdust to Stardust: The Biography of DeForest Kelley,Terry Lee Rioux,
book.book,4753,The Hitchhikers Guide to the Galaxy (Hitchhikers Guide  #1),Douglas Adams,
book.book,4754,Coraline,Neil Gaiman/Dave McKean,
book.book,4755,Jurassic Park Institute Dinosaur Field Guide,Michael K. Brett-Surman/Thomas R. Holtz Jr./Bob Walters,
book.book,4756,Lost World of Agharti: The Mystery of Vril Power,Alec MacLellan,
book.book,4757,I Am the Blues: The Willie Dixon Story,Willie Dixon/Don Snowden,
book.book,4758,Isaac Newton,James Gleick,
book.book,4759,Things Fall Apart: An Adapted Classic,Chinua Achebe,
book.book,4760,The Stranger,Albert Camus/Stuart Gilbert,
book.book,4761,Having Our Say: The Delany Sisters First 100 Years,Emily Mann/Sarah L. Delany/A. Elizabeth Delany/Amy Hill Hearth,
book.book,4762,Retrospective  1964-1984,H.R. Giger/Kathi Christen/Adrienne Theimer/Ernst  Fuchs,
book.book,4763,Handmaids Tale,Margaret Atwood,
book.book,4764,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn/H.T. Willetts,
book.book,4765,The Two-Mile Time Machine: Ice Cores  Abrupt Climate Change  and Our Future,Richard B. Alley,
book.book,4766,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,James Baldwin/Toni Morrison,
book.book,4767,Love and Louis XIV: The Women in the Life of the Sun King,Antonia Fraser,
book.book,4768,My ntonia (Great Plains Trilogy  #3),Willa Cather,
book.book,4769,Marie Antoinette: The Journey,Antonia Fraser,
book.book,4770,My Antonia (Great Plains trilogy #3),Willa Cather/Alyssa  Harad,
book.book,4771,The Bush Agenda: Invading the World  One Economy at a Time,Antonia Juhasz,
book.book,4772,Marie Antoinette: The Journey,Antonia Fraser,
book.book,4773,Don Quixote: The Ormsby Translation  Revised  Backgrounds and Sources  Criticism,Miguel de Cervantes Saavedra/John Ormsby,
book.book,4774,A Tale of Two Cities,Charles Dickens/Gillen DArcy Wood,
book.book,4775,A Yellow Raft in Blue Water,Michael Dorris,
book.book,4776,The Sound and the Fury,William Faulkner,
book.book,4777,The Sound and the Fury: An Authoritative Text  Backgrounds and Contexts  Criticism,William Faulkner/David Minter/Noel Polk/Ben Wasson/C. Vann Woodward/Robert Penn Warren/Richard H. King/Jean-Paul Sartre/Irving Howe/Ralph Ellison,
book.book,4778,The Sound and the Fury,William Faulkner/Grover Gardner,
book.book,4779,CliffsNotes on Faulkners The Sound and the Fury (Cliffs Notes),James Lamar Roberts/William Faulkner/CliffsNotes,
book.book,4780,The Invisible Man,H.G. Wells,
book.book,4781,The Invisible Man,H.G. Wells,
book.book,4782,Invisible Man,Ralph Ellison,
book.book,4783,The Invisible Man,H.G. Wells/Christopher Priest,
book.book,4784,To Sail Beyond the Sunset,Robert A. Heinlein,
book.book,4785,The Friday Night Knitting Club (Friday Night Knitting Club  #1),Kate Jacobs,
book.book,4786,Lady Friday (The Keys to the Kingdom  #5),Garth Nix,
book.book,4787,Friday,Robert A. Heinlein,
book.book,4788,Starship Troopers,Robert A. Heinlein,
book.book,4789,Starship Troopers,Robert A. Heinlein,
book.book,4790,Starship Troopers,Robert A. Heinlein,
book.book,4791,The Diamond Color Meditation: Color Pathway to the Soul,John  Diamond,
book.book,4792,Zodiac,Neal Stephenson/Jean-Pierre Pugi,
book.book,4793,Sirens and Sea Monsters (Tales from the Odyssey #3),Mary Pope Osborne/Homer/Troy Howell,
book.book,4794,The Scarlet Letter,Nathaniel Hawthorne,
book.book,4795,Dracula,Bram Stoker/Jan Needle/Gary Blythe,
book.book,4796,Dracula,Bram Stoker/Joseph Valente,
book.book,4797,Dracula,Bram Stoker/Robert Whitfield,
book.book,4798,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,Bram Stoker/Charles Osborne,
book.book,4799,Dracula,Bram Stoker/Nina Auerbach/David J. Skal,
book.book,4800,Macbeth,William Shakespeare/Paul Werstine/Barbara A. Mowat,
book.book,4801,Macbeth (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,
book.book,4802,Death of a Dreamer (Hamish Macbeth  #22),M.C. Beaton,
book.book,4803,The Crucible,Arthur  Miller/Christopher Bigsby,
book.book,4804,Crucible of War: The Seven Years War and the Fate of Empire in British North America  1754 - 1766,Fred Anderson,
book.book,4805,Spock: The Fire and the Rose (Star Trek: Crucible  #2),David R. George III,
book.book,4806,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),David R. George III,
book.book,4807,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,
book.book,4808,Mr Tompkins in Paperback (Canto),George Gamow/Roger Penrose,
book.book,4809,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow,
book.book,4810,The Great Divorce,C.S. Lewis,
book.book,4811,The Metaphysics of Star Trek,Richard Hanley,
book.book,4812,The Very Best of the Feynman Lectures,Richard P. Feynman,
book.book,4813,The Feynman Lectures on Physics Vols 3-4,Richard P. Feynman,
book.book,4814,The Feynman Lectures on Physics Vols 7-8,Richard P. Feynman,
book.book,4815,The Feynman Lectures on Physics Vols 5-6,Richard P. Feynman,
book.book,4816,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,
book.book,4817,Galactic Goodnight (Disneys Little Einsteins),Susan Ring/Kirk Albert Etienne,
book.book,4818,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke/Marlene Parrish,
book.book,4819,Mission: Wheres June? (Disneys Little Einstein),Susan Ring/Kirk Albert Etienne/Kirk Etienne Albert/Michael James Luzzi,
book.book,4820,Babies (Baby Einstein),Julie Aigner-Clark,
book.book,4821,Butterfly Suits (Disneys Little Einsteins),Marcy Kelman/Nadeem Zaidi/Andy Mastrocinque,
book.book,4822,Birthday Machine (Disneys Little Einsteins Early Reader),Susan Ring/Anna Okabe,
book.book,4823,Music of the Meadow (Little Einsteins Early Reader),Susan Ring/Kelly Preston/Katie Nix,
book.book,4824,1912 Manuscript on the Special Theory of Relativity,Albert Einstein/Hanoch Gutfreund,
book.book,4825,Piercing the Darkness (Darkness  #2),Frank E. Peretti,
book.book,4826,This Present Darkness (Darkness  #1),Frank E. Peretti,
book.book,4827,The Oath,Frank E. Peretti,
book.book,4828,Oath of Swords (War God  #1),David Weber,
book.book,4829,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,
book.book,4830,The Oath (Dismas Hardy  #8),John Lescroart,
book.book,4831,Wind Riders Oath (War God  #3),David Weber,
book.book,4832,A Visitation of Spirits,Randall Kenan,
book.book,4833,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates/Robert Paul Lamb/Randy Clark,
book.book,4834,The Complete C.S. Lewis Signature Classics,C.S. Lewis,
book.book,4835,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis/Walter Hooper,
book.book,4836,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May,
book.book,4837,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan,
book.book,4838,Stephen Hawkings a Brief History of Time: A Readers Companion,Stephen Hawking/Gene  Stone,
book.book,4839,The Illustrated A Brief History of Time,Stephen Hawking,
book.book,4840,Brev­sima historia del tiempo,Stephen Hawking/Leonard Mlodinow/David Jou i Mirabent,
book.book,4841,A First Course in String Theory,Barton Zwiebach,
book.book,4842,Black Holes & Time Warps: Einsteins Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz,
book.book,4843,Surely Youre Joking  Mr. Feynman!,Richard P. Feynman,
book.book,4844,Surely Youre Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman/Raymond Todd,
book.book,4845,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,
book.book,4846,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,Emerson Eggerichs,
book.book,4847,Chemistry: The Central Science,Theodore L. Brown/H. Eugene LeMay Jr./Bruce E. Bursten,
book.book,4848,Introduction to Linear Algebra and Differential Equations,John W. Dettman,
book.book,4849,Physics for Scientists and Engineers,Douglas C. Giancoli,
book.book,4850,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane/Stephen Gasiorowicz/Stephen T. Thornton,
book.book,4851,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,
book.book,4852,Black Beauty,Anna Sewell/Scott McKowen,
book.book,4853,Black Beauty (Coloring Book),Anna Sewell/John         Green,
book.book,4854,Five on a Treasure Island (Famous Five  #1),Enid Blyton,
book.book,4855,The Secret Seven (The Secret Seven  #1),Enid Blyton,
book.book,4856,The Circus of Adventure,Enid Blyton,
book.book,4857,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Chris L. Demarest/Berlitz Publishing Company,
book.book,4858,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),Chris L. Demarest,
book.book,4859,The Mystery of the Missing Cat,Gertrude Chandler Warner/Charles Tang,
book.book,4860,Die Verschwundene Katze = The Missing Cat,Chris L. Demarest,
book.book,4861,The Trolley Car Family,Eleanor Clymer/Ursula Koering,
book.book,4862,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,
book.book,4863,The Quiet Little Woman: A Christmas Story,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,
book.book,4864,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott/Sarah Elbert,
book.book,4865,An Old-Fashioned Thanksgiving,Louisa May Alcott/James Bernardin,
book.book,4866,Moods,Louisa May Alcott,
book.book,4867,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Louisa May Alcott/Kerry A. Graves,
book.book,4868,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams,
book.book,4869,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson/Dan Andreasen,
book.book,4870,The Norton Anthology of Short Fiction,Richard Bausch,
book.book,4871,Red  White  and Black: The Peoples of Early North America,Gary B. Nash,
book.book,4872,Homemade Love,bell hooks/Shane W. Evans,
book.book,4873,The Will to Change: Men  Masculinity  and Love,bell hooks,
book.book,4874,Killing Rage: Ending Racism,bell hooks,
book.book,4875,Where We Stand: Class Matters,bell hooks,
book.book,4876,All About Love: New Visions,bell hooks,
book.book,4877,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,
book.book,4878,The Darker Nations: A Peoples History of the Third World,Vijay Prashad/Howard Zinn,
book.book,4879,The Karma Of Brown Folk,Vijay Prashad,
book.book,4880,The Negro,W.E.B. Du Bois/Robert Gregg,
book.book,4881,Democracy Matters: Winning the Fight Against Imperialism,Cornel West,
book.book,4882,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,
book.book,4883,More Readings From One Mans Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson,
book.book,4884,The Guardship (Thomas Marlowe  #1),James L. Nelson,
book.book,4885,Before We Were Free,Julia Alvarez,
book.book,4886,Moral Disorder and Other Stories,Margaret Atwood,
book.book,4887,The Penelopiad,Margaret Atwood/Laurel Merlington,
